z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
~A
1054	0.291157186031	0.230328574777	-999.25	0.301314294338	0.24094286561	0.242542847991	-999.25	0.261742860079	0.305471420288	0.253142863512	0.264857143164	0.210285708308	0.300242871046	
1055	0.335083335638	0.253700017929	-999.25	0.295249998569	0.275700002909	0.237033322453	-999.25	0.2554500103	0.301333338022	0.250833362341	0.25799998641	0.173833325505	0.297649979591	
1056	0.289928585291	0.244685724378	-999.25	0.311285704374	0.328985720873	0.25052857399	-999.25	0.250285685062	0.291457146406	0.277714282274	0.254571408033	0.192714303732	0.291171401739	
1057	0.293616652489	0.20024998486	-999.25	0.271766632795	0.373750001192	0.319750010967	-999.25	0.264849990606	0.299533337355	0.333999991417	0.250166654587	0.203500017524	0.29011669755	
1058	0.346357136965	0.20362855494	-999.25	0.302842855453	0.315157145262	0.291442871094	-999.25	0.257271438837	0.280999988317	0.313714265823	0.258285731077	0.214857131243	0.279842883348	
1059	0.317900002003	0.203514292836	-999.25	0.288528591394	0.339185684919	0.287042856216	-999.25	0.252099990845	0.292757183313	0.320714265108	0.259714275599	0.20857141912	0.290157139301	
1060	0.291783303022	0.202266648412	-999.25	0.274199992418	0.33028331399	0.275866657495	-999.25	0.263349980116	0.302733331919	0.310666650534	0.252666682005	0.207833334804	0.311116665602	
1061	0.308528572321	0.213628560305	-999.25	0.343628555536	0.356214284897	0.294671446085	-999.25	0.273828566074	0.341114282608	0.300857126713	0.242142871022	0.207428574562	0.340800017118	
1062	0.295100003481	0.222266659141	-999.25	0.285966664553	0.32959997654	0.264466673136	-999.25	0.300916671753	0.306066691875	0.291666686535	0.238833352923	0.194833338261	0.306533336639	
1063	0.362128585577	0.223514288664	-999.25	0.295000016689	0.347771435976	0.302557140589	-999.25	0.309771448374	0.2757999897	0.295000016689	0.30728572607	0.186714291573	0.277571439743	
1064	0.280483335257	0.223699986935	-999.25	0.312450021505	0.301416665316	0.284400016069	-999.25	0.273550003767	0.309450000525	0.314833313227	0.266000002623	0.172999992967	0.308599978685	
1065	0.270628601313	0.239014282823	-999.25	0.294957131147	0.306942880154	0.285514295101	-999.25	0.318214267492	0.269699990749	0.316142827272	0.296714305878	0.189571410418	0.269728571177	
1066	0.263642847538	0.239428564906	-999.25	0.305200010538	0.311771422625	0.27862855792	-999.25	0.295099973679	0.272100001574	0.295285701752	0.265428572893	0.224571436644	0.272271424532	
1067	0.25651666522	0.23708333075	-999.25	0.346850007772	0.377283334732	0.31268337369	-999.25	0.273383319378	0.284833341837	0.296499997377	0.296833366156	0.263166695833	0.284933328629	
1068	0.24977144599	0.242428556085	-999.25	0.299314290285	0.301085710526	0.29077142477	-999.25	0.287699997425	0.29054287076	0.321428567171	0.277571409941	0.316857129335	0.279114305973	
1069	0.268816649914	0.245033338666	-999.25	0.318399995565	0.36401668191	0.323033332825	-999.25	0.269549995661	0.325866669416	0.284000009298	0.266499996185	0.444499999285	0.315066635609	
1070	0.2470857054	0.264200001955	-999.25	0.33967140317	0.322742879391	0.315228551626	-999.25	0.28307145834	0.292657136917	0.277142822742	0.273142844439	0.285285711288	0.290557146072	
1071	0.242100000381	0.266150027514	-999.25	0.32676666975	0.323399990797	0.305766671896	-999.25	0.286583334208	0.313199996948	0.297499984503	0.388500005007	0.261000007391	0.315816670656	
1072	0.244157165289	0.262128561735	-999.25	0.333599984646	0.373785734177	0.314385712147	-999.25	0.310685694218	0.279714286327	0.372428566217	0.29185718298	0.137142851949	0.278428584337	
1073	0.25608330965	0.247700020671	-999.25	0.273433327675	0.344016671181	0.306883335114	-999.25	0.279116660357	0.259383320808	0.41766667366	0.296833336353	0.148999989033	0.260816663504	
1074	0.238028556108	0.256885707378	-999.25	0.29902857542	0.32181429863	0.299357146025	-999.25	0.287600010633	0.30162858963	0.314571410418	0.281428575516	0.165428593755	0.300828546286	
1075	0.224599987268	0.25622856617	-999.25	0.325385719538	0.32928571105	0.302000015974	-999.25	0.27527141571	0.247371435165	0.309285700321	0.310571432114	0.177571415901	0.246899992228	
1076	0.270883321762	0.290783345699	-999.25	0.404183357954	0.3329000175	0.305249989033	-999.25	0.244383335114	0.237583339214	0.309500008821	0.26700001955	0.204999998212	0.236050009727	
1077	0.273957133293	0.273771435022	-999.25	0.465528637171	0.333314269781	0.301385700703	-999.25	0.301085710526	0.266942888498	0.298571407795	0.272285729647	0.182142853737	0.261357158422	
1078	0.279266685247	0.256716698408	-999.25	0.545366704464	0.381866663694	0.322083324194	-999.25	0.276699990034	0.295966655016	0.286333352327	0.302500039339	0.180666670203	0.297616690397	
1079	0.293885707855	0.256085723639	-999.25	0.445342838764	0.358842849731	0.273071438074	-999.25	0.293042868376	0.314614266157	0.318142831326	0.274428576231	0.270285755396	0.310114324093	
1080	0.230499997735	0.253233343363	-999.25	0.438850015402	0.295616656542	0.278566688299	-999.25	0.288300007582	0.313366651535	0.291833341122	0.360166668892	0.328833341599	0.319883316755	
1081	0.255442857742	0.259342849255	-999.25	0.599928557873	0.365771442652	0.316157132387	-999.25	0.267557173967	0.275714278221	0.247571438551	0.290142834187	0.346714287996	0.276457160711	
1082	0.276928573847	0.26448571682	-999.25	0.541200041771	0.420599997044	0.367985725403	-999.25	0.294614285231	0.290485709906	0.260571420193	0.315000027418	0.252571433783	0.290571421385	
1083	0.267833322287	0.267833352089	-999.25	0.240216672421	0.397916704416	0.422366648912	-999.25	0.28639999032	0.370700001717	0.301166653633	0.279499977827	0.263666659594	0.359699994326	
1084	0.321542829275	0.270785719156	-999.25	0.0785428509116	0.465771406889	0.371742874384	-999.25	0.257457137108	0.284657150507	0.328999996185	0.290285736322	0.259571433067	0.285314291716	
1085	0.243149995804	0.270033329725	-999.25	0.165999993682	0.408616662025	0.391366690397	-999.25	0.256366699934	0.319616675377	0.347833305597	0.306333333254	0.250166684389	0.310766667128	
1086	0.265371412039	0.255114287138	-999.25	0.287628591061	0.463400036097	0.413342893124	-999.25	0.284971415997	0.284228563309	0.310571432114	0.275999993086	0.304142892361	0.283685743809	
1087	0.263783335686	0.261783331633	-999.25	0.193200007081	0.460150003433	0.414999991655	-999.25	0.357416659594	0.279116660357	0.313833326101	0.250000029802	0.301833331585	0.278849989176	
1088	0.254457145929	0.25675714016	-999.25	0.402685701847	0.555514276028	0.35791426897	-999.25	0.287614285946	0.270242869854	0.299428552389	0.265428572893	0.298999994993	0.271242856979	
1089	0.252100020647	0.265266686678	-999.25	0.56434994936	0.364733338356	0.108033336699	-999.25	0.298649996519	0.35336664319	0.307999998331	0.282666683197	0.321500003338	0.353883296251	
1090	0.267985731363	0.259442865849	-999.25	0.500557124615	0.162242859602	0.0982999950647	-999.25	0.294428557158	0.273785740137	0.318142861128	0.351142853498	0.301571428776	0.274114280939	
1091	0.287128597498	0.278757125139	-999.25	0.588414311409	0.283485710621	0.267471432686	-999.25	0.289628565311	0.322157144547	0.309714287519	0.344000011683	0.309000015259	0.319085687399	
1092	0.291000008583	0.284883320332	-999.25	0.529349982738	0.313566654921	0.190650001168	-999.25	0.302300006151	0.301600009203	0.311000019312	0.315833330154	0.301499992609	0.300066679716	
1093	0.277885705233	0.269999980927	-999.25	0.45458573103	0.225799992681	0.253600001335	-999.25	0.297685712576	0.305371433496	0.327857166529	0.298571437597	0.319000005722	0.306342869997	
1094	0.303299993277	0.255400002003	-999.25	0.54513335228	0.394883364439	0.456016659737	-999.25	0.301216632128	0.313033312559	0.310000002384	0.300333321095	0.340666651726	0.311350017786	
1095	0.281657129526	0.274328589439	-999.25	0.494200021029	0.440900027752	0.383100003004	-999.25	0.305814296007	0.347014278173	0.337999999523	0.322142839432	0.327285706997	0.342428594828	
1096	0.286200016737	0.255083352327	-999.25	0.44948336482	0.433033317327	0.420916676521	-999.25	0.293683320284	0.315400034189	0.322166651487	0.300166636705	0.319333344698	0.316966682673	
1097	0.272028565407	0.258985698223	-999.25	0.288899987936	0.476685702801	0.449842840433	-999.25	0.303414285183	0.314328581095	0.316857129335	0.303571432829	0.323571413755	0.313600003719	
1098	0.278842866421	0.256271421909	-999.25	0.373914241791	0.426600009203	0.404600054026	-999.25	0.28414285183	0.326499998569	0.316142827272	0.29471424222	0.306142836809	0.327128589153	
1099	0.251650005579	0.29644998908	-999.25	0.47526666522	0.446216672659	0.433433294296	-999.25	0.289099961519	0.312049984932	0.32433333993	0.306166678667	0.309500008821	0.312500029802	
1100	0.253328591585	0.258857131004	-999.25	0.27632856369	0.429957151413	0.466414302588	-999.25	0.305928558111	0.320442855358	0.346428573132	0.320142894983	0.366142839193	0.321985721588	
1101	0.248716667295	0.271016687155	-999.25	0.317450016737	0.490399956703	0.426033347845	-999.25	0.29781666398	0.323150008917	0.335333347321	0.301999986172	0.239166662097	0.31913331151	
1102	0.307885706425	0.266900002956	-999.25	0.444014281034	0.496085703373	0.321985721588	-999.25	0.302928596735	0.299014300108	0.340571403503	0.326857149601	0.235428571701	0.300742864609	
1103	0.285199999809	0.272750020027	-999.25	0.417633324862	0.399966686964	0.323650032282	-999.25	0.3179500103	0.283949971199	0.332666635513	0.303333312273	0.316666692495	0.289450019598	
1104	0.274885714054	0.289557158947	-999.25	0.525114357471	0.301299989223	0.383671432734	-999.25	0.306914299726	0.375585764647	0.333571434021	0.330142885447	0.287857115269	0.376557141542	
1105	0.279883354902	0.237666666508	-999.25	0.55928337574	0.35721668601	0.287483334541	-999.25	0.317033320665	0.367616683245	0.363999992609	0.334666639566	0.227166667581	0.370183348656	
1106	0.294042855501	0.237814292312	-999.25	0.572871387005	0.421814233065	0.262542873621	-999.25	0.321985721588	0.410542875528	0.312857151031	0.435285717249	0.245857149363	0.385414302349	
1107	0.275042831898	0.240671426058	-999.25	0.492042809725	0.262557119131	0.362514257431	-999.25	0.335657149553	0.434271425009	0.391571462154	0.318571418524	0.253285706043	0.428999990225	
1108	0.275900006294	0.235616669059	-999.25	0.427566677332	0.356933325529	0.447750002146	-999.25	0.328183352947	0.353716641665	0.426000028849	0.350166678429	0.326000005007	0.346550017595	
1109	0.2704000175	0.240485697985	-999.25	0.47234287858	0.391657143831	0.448842853308	-999.25	0.345457136631	0.357971429825	0.364142894745	0.379000008106	0.248000010848	0.361428588629	
1110	0.259900003672	0.234133347869	-999.25	0.377833336592	0.449650019407	0.409833312035	-999.25	0.313150018454	0.364916652441	0.367333322763	0.355499982834	0.225499987602	0.364449977875	
1111	0.2633857131	0.239185705781	-999.25	0.353400021791	0.450771421194	0.412285745144	-999.25	0.272085696459	0.463014274836	0.3798571527	0.392857134342	0.206571429968	0.460814267397	
1112	0.296983331442	0.228450000286	-999.25	0.335599988699	0.462933331728	0.369899988174	-999.25	0.30326667428	0.334300011396	0.363833338022	0.360500007868	0.208333328366	0.334333330393	
1113	0.273214280605	0.224900007248	-999.25	0.313585698605	0.456600010395	0.350885689259	-999.25	0.368657141924	0.233042865992	0.411571443081	0.334000021219	0.20542858541	0.234400004148	
1114	0.338166683912	0.213433340192	-999.25	0.299483329058	0.434866666794	0.412850022316	-999.25	0.331516653299	0.225633323193	0.386166661978	0.309000015259	0.241666659713	0.21115000546	
1115	0.290228545666	0.209600001574	-999.25	0.328914254904	0.415100008249	0.331571429968	-999.25	0.383428573608	0.318642824888	0.278857171535	0.41585713625	0.433571428061	0.312657147646	
1116	0.311428546906	0.256385713816	-999.25	0.345957130194	0.462971448898	0.304928570986	-999.25	0.333785712719	0.23644284904	0.218428581953	0.331571429968	0.170428559184	0.233199998736	
1117	0.321799993515	0.241650000215	-999.25	0.251549988985	0.41218328476	0.326066672802	-999.25	0.357716649771	0.342533320189	0.236666664481	0.416500002146	0.194999992847	0.316533356905	
1118	0.324257135391	0.26112857461	-999.25	0.463742882013	0.344642847776	0.271442860365	-999.25	0.359357148409	0.466171443462	0.202999994159	0.451999992132	0.222571417689	0.464642852545	
1119	0.29335001111	0.243533328176	-999.25	0.436883330345	0.352416664362	0.314466625452	-999.25	0.375250011683	0.344449996948	0.2486666888	0.443833351135	0.350333333015	0.346166700125	
1120	0.318128585815	0.252371400595	-999.25	0.451885700226	0.376642853022	0.343214273453	-999.25	0.356528580189	0.362028568983	0.36599996686	0.444999992847	0.247571438551	0.363585740328	
1121	0.290166676044	0.253983348608	-999.25	0.403016656637	0.291749984026	0.267433345318	-999.25	0.213049992919	0.415049999952	0.362166672945	0.518333375454	0.240666672587	0.408666700125	
1122	0.271057128906	0.240942850709	-999.25	0.491199970245	0.322342842817	0.315685719252	-999.25	0.240914270282	0.40234285593	0.34557145834	0.514714241028	0.257714301348	0.404114305973	
1123	0.285671412945	0.231585711241	-999.25	0.490142822266	0.419600009918	0.370071440935	-999.25	0.286985695362	0.350500017405	0.375285714865	0.357857137918	0.253571420908	0.353371441364	
1124	0.329266667366	0.28453335166	-999.25	0.553333342075	0.332933336496	0.342066645622	-999.25	0.217899993062	0.391333341599	0.360999971628	0.281333327293	0.256666660309	0.392583340406	
1125	0.272028565407	0.240371435881	-999.25	0.527842879295	0.374228566885	0.32618573308	-999.25	0.26859998703	0.461742818356	0.355428606272	0.244571432471	0.219428569078	0.465285688639	
1126	0.241483330727	0.257100015879	-999.25	0.59908336401	0.470633357763	0.376533359289	-999.25	0.396133333445	0.462833374739	0.35150000453	0.20733332634	0.224833324552	0.446400016546	
1127	0.362757146358	0.275285720825	-999.25	0.545357108116	0.397385746241	0.376485735178	-999.25	0.390871435404	0.294699966908	0.350142866373	0.256428539753	0.229714274406	0.283214300871	
1128	0.320516675711	0.256650000811	-999.25	0.176233351231	0.430849999189	0.451733350754	-999.25	0.374883323908	0.287166684866	0.390499979258	0.38299998641	0.228833332658	0.292883336544	
1129	0.359642833471	0.243699997663	-999.25	0.131157144904	0.489800006151	0.448599994183	-999.25	0.358114272356	0.34372857213	0.383714288473	0.450571477413	0.228000000119	0.335928589106	
1130	0.414316684008	0.239533320069	-999.25	0.198733329773	0.500850021839	0.445049971342	-999.25	0.355116695166	0.398983359337	0.314166635275	0.440499991179	0.202833339572	0.385183334351	
1131	0.340457141399	0.281871408224	-999.25	0.220842853189	0.537214279175	0.392057150602	-999.25	0.385328561068	0.250257134438	0.311285734177	0.398571431637	0.17557144165	0.249628573656	
1132	0.359214305878	0.243185713887	-999.25	0.223642855883	0.440828561783	0.183271422982	-999.25	0.402099996805	0.343542844057	0.338714271784	0.427857130766	0.191428571939	0.340914279222	
1133	0.3777166605	0.272200018167	-999.25	0.238366648555	0.167166665196	0.161449998617	-999.25	0.396150022745	0.312750011683	0.369500011206	0.489666700363	0.18599998951	0.308816671371	
1134	0.421757161617	0.260371416807	-999.25	0.215571433306	0.219057157636	0.199142858386	-999.25	0.333857148886	0.446371406317	0.368714302778	0.475142866373	0.175571426749	0.438314288855	
1135	0.323516666889	0.277933329344	-999.25	0.206816673279	0.297049999237	0.21305000782	-999.25	0.287099987268	0.373333334923	0.364333361387	0.480000019073	0.155000016093	0.373133331537	
1136	0.14505712688	0.247371420264	-999.25	0.157985702157	0.270171433687	0.233957141638	-999.25	0.305585682392	0.366314321756	0.37242859602	0.352285712957	0.0930000022054	0.368114262819	
1137	0.189983323216	0.239816665649	-999.25	0.171333327889	0.232466652989	0.229383349419	-999.25	0.346699982882	0.387066692114	0.372500032187	0.315833330154	0.179666653275	0.386133313179	
1138	0.292428553104	0.253814280033	-999.25	0.192071437836	0.229171440005	0.223257154226	-999.25	0.268399983644	0.341600000858	0.379142820835	0.442571401596	0.202428564429	0.334628552198	
1139	0.22455714643	0.24421428144	-999.25	0.233657136559	0.226385727525	0.219271421432	-999.25	0.299414306879	0.373285710812	0.365857154131	0.413142859936	0.233285710216	0.371585696936	
1140	0.292683333158	0.23018334806	-999.25	0.418883323669	0.191633328795	0.192849993706	-999.25	0.351483315229	0.406533330679	0.334666699171	0.27349999547	0.225666686893	0.409900039434	
1141	0.490371435881	0.225314289331	-999.25	0.581314265728	0.193714290857	0.184242859483	-999.25	0.400828570127	0.316357135773	0.364571392536	0.372428566217	0.210999980569	0.321857154369	
1142	0.402833342552	0.251800000668	-999.25	0.646683394909	0.188549995422	0.204716667533	-999.25	0.382283329964	0.288466662169	0.363833338022	0.444833368063	0.192499995232	0.284033328295	
1143	0.391442835331	0.264957159758	-999.25	0.599799990654	0.213700011373	0.25177142024	-999.25	0.389814287424	0.285099983215	0.343428581953	0.431857138872	0.211285710335	0.287200003862	
1144	0.435799986124	0.264050006866	-999.25	0.36155000329	0.350116640329	0.34876665473	-999.25	0.362933307886	0.268700003624	0.327500015497	0.49033331871	0.206333339214	0.267599999905	
1145	0.387028545141	0.259642839432	-999.25	0.478528559208	0.439114272594	0.444114297628	-999.25	0.34457141161	0.287099987268	0.318571418524	0.502999961376	0.205428570509	0.28642860055	
1146	0.360616654158	0.261233359575	-999.25	0.523633301258	0.546016693115	0.461466670036	-999.25	0.325916647911	0.301466673613	0.325333327055	0.460000008345	0.225333333015	0.299316674471	
1147	0.406100004911	0.256614267826	-999.25	0.388785749674	0.549742877483	0.332785695791	-999.25	0.408999979496	0.303785711527	0.299714297056	0.477428585291	0.206285715103	0.297271430492	
1148	0.464071422815	0.258914291859	-999.25	0.473900020123	0.34894284606	0.384000003338	-999.25	0.319557130337	0.31997141242	0.324285745621	0.386428594589	0.231571435928	0.332028597593	
1149	0.593766689301	0.254099994898	-999.25	0.266850024462	0.433899998665	0.287283331156	-999.25	0.319249987602	0.331816673279	0.335333347321	0.461500018835	0.23749999702	0.335100024939	
1150	0.308771401644	0.248285725713	-999.25	0.451314270496	0.448728561401	0.329799979925	-999.25	0.311328560114	0.339385718107	0.334714263678	0.367571413517	0.234714284539	0.337414264679	
1151	0.282933324575	0.250849992037	-999.25	0.141800001264	0.322933316231	0.302116662264	-999.25	0.303216665983	0.332933336496	0.348000019789	0.317666679621	0.23149998486	0.333066672087	
1152	0.293557167053	0.280771434307	-999.25	0.144185706973	0.472414284945	0.319099992514	-999.25	0.303657114506	0.33494284749	0.378571420908	0.340285718441	0.206000000238	0.332985728979	
1153	0.325650006533	0.241816654801	-999.25	0.61234998703	0.341383337975	0.21548332274	-999.25	0.297250002623	0.340899974108	0.367166668177	0.330666661263	0.223833322525	0.340350031853	
1154	0.233957156539	0.26938572526	-999.25	0.547385752201	0.309171438217	0.448442876339	-999.25	0.314971446991	0.400700032711	0.355285704136	0.336857140064	0.223000019789	0.406128585339	
1155	0.302142828703	0.256557136774	-999.25	0.447571456432	0.149057134986	0.496185719967	-999.25	0.327514320612	0.404500007629	0.372571408749	0.290571451187	0.22142855823	0.412271440029	
1156	0.312583357096	0.264766663313	-999.25	0.378116697073	0.159966662526	0.441916674376	-999.25	0.283016651869	0.539116680622	0.368166685104	0.321500003338	0.211333319545	0.537433326244	
1157	0.349457114935	0.271014273167	-999.25	0.425942838192	0.177728563547	0.322985708714	-999.25	0.339499980211	0.483557164669	0.380285710096	0.378285706043	0.208142861724	0.4914714396	
1158	0.4035166502	0.295800000429	-999.25	0.354949980974	0.187399998307	0.267633318901	-999.25	0.359999984503	0.31863334775	0.400499969721	0.270666688681	0.230333328247	0.318166673183	
1159	0.411785751581	0.255042850971	-999.25	0.365757167339	0.478871434927	0.324014276266	-999.25	0.348957151175	0.182428568602	0.416714340448	0.384714305401	0.222285732627	0.190042853355	
1160	0.422899991274	0.254583328962	-999.25	0.348949998617	0.527800023556	0.411749988794	-999.25	0.339616656303	0.181533336639	0.435499995947	0.498833298683	0.213833332062	0.181683346629	
1161	0.368128567934	0.252642840147	-999.25	0.337599992752	0.469385713339	0.374328553677	-999.25	0.343300044537	0.189771413803	0.359714269638	0.470857173204	0.193000003695	0.191300004721	
1162	0.308550000191	0.258199989796	-999.25	0.284116655588	0.44264999032	0.287933319807	-999.25	0.33383333683	0.175366684794	0.239500001073	0.435499995947	0.218999996781	0.177083328366	
1163	0.454514235258	0.26754283905	-999.25	0.317214280367	0.430414259434	0.307785719633	-999.25	0.365871429443	0.255414277315	0.229571431875	0.415428578854	0.240428552032	0.262242853642	
1164	0.332128584385	0.265328586102	-999.25	0.333871424198	0.459171444178	0.307942867279	-999.25	0.400014251471	0.229999989271	0.191857129335	0.439428567886	0.21400000155	0.230271443725	
1165	0.301983356476	0.233100011945	-999.25	0.309866666794	0.419199973345	0.298083335161	-999.25	0.396916717291	0.229816675186	0.187166675925	0.483833312988	0.220166668296	0.226583316922	
1166	0.282957136631	0.234942883253	-999.25	0.381771415472	0.363500028849	0.257757157087	-999.25	0.384328573942	0.243928566575	0.263857156038	0.510999977589	0.221714273095	0.244642853737	
1167	0.294249981642	0.283316642046	-999.25	0.466966629028	0.336500018835	0.26780000329	-999.25	0.324183344841	0.202899992466	0.266500025988	0.483500003815	0.248999997973	0.202933311462	
1168	0.26674285531	0.292228549719	-999.25	0.605571448803	0.335271418095	0.301799982786	-999.25	0.167828559875	0.190071433783	0.242142871022	0.523857176304	0.252285718918	0.188914299011	
1169	0.280516654253	0.320433348417	-999.25	0.36724999547	0.348199993372	0.305816680193	-999.25	0.178416669369	0.217849984765	0.239333331585	0.453999996185	0.258500009775	0.217616662383	
1170	0.305442869663	0.355857163668	-999.25	0.130371421576	0.33449998498	0.256785690784	-999.25	0.244557127357	0.264528572559	0.211714267731	0.266142845154	0.274857133627	0.263614267111	
1171	0.291700035334	0.297442853451	-999.25	0.154642850161	0.340971440077	0.209471434355	-999.25	0.228014275432	0.336371421814	0.208428576589	0.277142852545	0.27142855525	0.336014270782	
1172	0.269116669893	0.341533333063	-999.25	0.183916673064	0.30461665988	0.247766688466	-999.25	0.206583335996	0.382750034332	0.229333341122	0.27933332324	0.285833328962	0.382033348083	
1173	0.339328587055	0.324457138777	-999.25	0.436071425676	0.258028566837	0.254528582096	-999.25	0.253142863512	0.499399989843	0.296285688877	0.357714265585	0.279571443796	0.498785704374	
1174	0.339566677809	0.373900026083	-999.25	0.321433335543	0.270783305168	0.20624999702	-999.25	0.244166687131	0.542316675186	0.359333306551	0.336500018835	0.24699999392	0.532683312893	
1175	0.326757162809	0.306128561497	-999.25	0.246528550982	0.302314281464	0.180028572679	-999.25	0.249400004745	0.33137139678	0.396857112646	0.243285700679	0.218999996781	0.320057153702	
1176	0.332516640425	0.126650005579	-999.25	0.285750001669	0.253216654062	0.224349990487	-999.25	0.22606664896	0.314183324575	0.433499962091	0.297999978065	0.197666689754	0.306433320045	
1177	0.337042838335	0.174614295363	-999.25	0.337671458721	0.241899982095	0.232571437955	-999.25	0.215757146478	0.375042885542	0.403142869473	0.238857164979	0.195857137442	0.371671438217	
1178	0.443583339453	0.26574999094	-999.25	0.306083321571	0.250233322382	0.19754999876	-999.25	0.228116676211	0.289450019598	0.32583335042	0.208333328366	0.209999993443	0.284700006247	
1179	0.482400000095	0.186871424317	-999.25	0.292914301157	0.302128553391	0.217271432281	-999.25	0.250628560781	0.358128547668	0.303857147694	0.241714268923	0.238285705447	0.348928540945	
1180	0.6038428545	0.254800021648	-999.25	0.255628585815	0.271299988031	0.219328567386	-999.25	0.314500004053	0.291742861271	0.352714270353	0.38457146287	0.240857124329	0.309942871332	
1181	0.560916662216	0.37691667676	-999.25	0.274900019169	0.200649991632	0.223316669464	-999.25	0.373400002718	0.319733351469	0.306166678667	0.501666665077	0.239500001073	0.302966684103	
1182	0.21647143364	0.307885706425	-999.25	0.31942859292	0.260228574276	0.218942850828	-999.25	0.398914277554	0.352357149124	0.359999984503	0.541142880917	0.234999999404	0.353300005198	
1183	0.210516646504	0.340983301401	-999.25	0.156666666269	0.315433323383	0.130933329463	-999.25	0.407133340836	0.326100021601	0.284000009298	0.538166642189	0.190333351493	0.322316646576	
1184	0.243171423674	0.308742851019	-999.25	0.198042854667	0.42894282937	0.115557126701	-999.25	0.321271419525	0.339514285326	0.346571445465	0.391714304686	0.204714268446	0.333971440792	
1185	0.279399991035	0.350450009108	-999.25	0.376366704702	0.281766682863	0.114916659892	-999.25	0.325816661119	0.391883343458	0.263999998569	0.427666664124	0.214499995112	0.394983381033	
1186	0.245114296675	0.339557111263	-999.25	0.271500021219	0.13025714457	0.145828574896	-999.25	0.356814295053	0.312799990177	0.204571440816	0.425857126713	0.232285708189	0.311685711145	
1187	0.2065166682	0.332483321428	-999.25	0.204283341765	0.149350002408	0.117149986327	-999.25	0.300699979067	0.398399978876	0.340166687965	0.339333295822	0.218666672707	0.392066687346	
1188	0.217928558588	0.35667142272	-999.25	0.150028571486	0.155471429229	0.0736571401358	-999.25	0.320342868567	0.394899994135	0.383999973536	0.344000011683	0.2067142874	0.393728554249	
1189	0.20322856307	0.335157126188	-999.25	0.173657149076	0.135928586125	0.0909571424127	-999.25	0.347585737705	0.395628511906	0.377142846584	0.403428554535	0.18114285171	0.394157141447	
1190	0.188183352351	0.26741668582	-999.25	0.200099989772	0.140783324838	0.114183329046	-999.25	0.295600026846	0.349250048399	0.305166661739	0.321666657925	0.224999979138	0.357016652822	
1191	0.193342849612	0.240899994969	-999.25	0.195885702968	0.0998142883182	0.156114295125	-999.25	0.350057154894	0.298714309931	0.290571421385	0.431857138872	0.255571424961	0.298014253378	
1192	0.206216648221	0.261849999428	-999.25	0.142933323979	0.184300005436	0.133400008082	-999.25	0.389799982309	0.306166678667	0.311500012875	0.202666684985	0.258500009775	0.31044998765	
1193	0.279599994421	0.30557140708	-999.25	0.171228557825	0.174442857504	0.164614289999	-999.25	0.375514268875	0.329442828894	0.334285706282	0.244285702705	0.273857146502	0.323128551245	
1194	0.329416662455	0.220433339477	-999.25	0.248183324933	0.283183336258	0.148716673255	-999.25	0.380216687918	0.285899996758	0.360666662455	0.453333288431	0.275666683912	0.291016638279	
1195	0.42588570714	0.269485712051	-999.25	0.189857140183	0.164242848754	0.201614290476	-999.25	0.365142852068	0.267014294863	0.377428531647	0.475857108831	0.215142846107	0.265542834997	
1196	0.579528510571	0.277014285326	-999.25	0.207057133317	0.237471431494	0.181014284492	-999.25	0.37578573823	0.272657126188	0.341428548098	0.386571407318	0.209285736084	0.272742837667	
1197	0.301449984312	0.285016685724	-999.25	0.113000005484	0.235116675496	0.16208332777	-999.25	0.356699973345	0.258699983358	0.322333335876	0.403333306313	0.2228333354	0.257383316755	
1198	0.288285732269	0.317671447992	-999.25	0.164014264941	0.252471446991	0.114642858505	-999.25	0.342157125473	0.267828553915	0.329714298248	0.395571440458	0.294857174158	0.267828553915	
1199	0.382466673851	0.291083335876	-999.25	0.203366681933	0.133916661143	0.115799993277	-999.25	0.330583304167	0.293016672134	0.324833333492	0.370666652918	0.254500001669	0.295233339071	
1200	0.325500011444	0.303400009871	-999.25	0.065828576684	0.128285720944	0.164957150817	-999.25	0.313414305449	0.293571442366	0.295285701752	0.370428562164	0.303285747766	0.292028576136	
1201	0.291800022125	0.294750005007	-999.25	0.0877166688442	0.193250000477	0.0879999995232	-999.25	0.316216677427	0.235233321786	0.312666684389	0.341166645288	0.329333335161	0.23725001514	
1202	0.317528545856	0.268742859364	-999.25	0.102928563952	0.15119998157	0.056414283812	-999.25	0.305857151747	0.170042872429	0.34999999404	0.330857127905	0.322285711765	0.169742852449	
1203	0.257649987936	0.308349996805	-999.25	0.0990666672587	0.0407833345234	0.0699666664004	-999.25	0.322999984026	0.163383319974	0.321333318949	0.311666697264	0.339666694403	0.163350000978	
1204	0.356771439314	0.273128569126	-999.25	0.213957160711	0.0821999981999	0.107457146049	-999.25	0.302314281464	0.175071433187	0.299285709858	0.30057144165	0.27814283967	0.174414277077	
1205	0.433257132769	0.267528563738	-999.25	0.338785707951	0.0904000028968	0.200057134032	-999.25	0.311928570271	0.159428581595	0.316285699606	0.27199998498	0.273428589106	0.162799999118	
1206	0.373066663742	0.262483328581	-999.25	0.372916698456	0.23003333807	0.262800008059	-999.25	0.318083316088	0.188166663051	0.323833316565	0.318833321333	0.221666678786	0.183599993587	
