z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
~A
401	2.48070001602	2.47931456566	2.54041409492	-999.25	-999.25	2.54689979553	2.45271420479	-999.25	2.53422880173	2.54742836952	2.46828579903	2.47714281082	2.53858566284	
402	2.50962853432	2.48667144775	2.54062867165	-999.25	-999.25	2.54684281349	2.44525718689	-999.25	2.53501462936	2.56257128716	2.54899978638	2.49714279175	2.54472875595	
403	2.54250001907	2.49468326569	2.56146645546	-999.25	-999.25	2.54833340645	2.42571663857	-999.25	2.55251669884	2.57200026512	2.55116677284	2.40600013733	2.55081653595	
404	2.5125002861	2.47538566589	2.55500006676	-999.25	-999.25	2.53268575668	2.42398571968	-999.25	2.53164291382	2.58857131004	2.53371429443	2.47871422768	2.53812837601	
405	2.51696658134	2.4821164608	2.56908321381	-999.25	-999.25	2.42978310585	2.43236660957	-999.25	2.53313350677	2.59333324432	2.5150001049	2.48600006104	2.53575015068	
406	2.54677152634	2.48881411552	2.52991437912	-999.25	-999.25	2.50420022011	2.43312859535	-999.25	2.54705739021	2.56371450424	2.53142881393	2.47400021553	2.54604291916	
407	2.52483344078	2.48383331299	2.5693500042	-999.25	-999.25	2.55465006828	2.4757335186	-999.25	2.51848340034	2.57249999046	2.53750014305	2.48999977112	2.52139997482	
408	2.55524277687	2.48135733604	2.56828570366	-999.25	-999.25	2.54387140274	2.49070000648	-999.25	2.53597140312	2.59771418571	2.54585719109	2.48885703087	2.53417158127	
409	2.5309715271	2.49891424179	2.5532283783	-999.25	-999.25	2.5458855629	2.46347165108	-999.25	2.52732849121	2.5680000782	2.5494287014	2.48085713387	2.53047132492	
410	2.521733284	2.51933336258	2.57296681404	-999.25	-999.25	2.54938316345	2.45956683159	-999.25	2.54294991493	2.58333325386	2.53833341599	2.48233342171	2.54361653328	
411	2.52179980278	2.51922869682	2.56864285469	-999.25	-999.25	2.53504252434	2.45042848587	-999.25	2.53110003471	2.53985714912	2.52800011635	2.51557135582	2.54078555107	
412	2.52223324776	2.49169993401	2.56014990807	-999.25	-999.25	2.55353331566	2.42666649818	-999.25	2.54901647568	2.55399990082	2.54933333397	2.52633333206	2.55023336411	
413	2.56038546562	2.54140019417	2.5673429966	-999.25	-999.25	2.56981444359	2.44432854652	-999.25	2.52879977226	2.5529999733	2.55185723305	2.53957152367	2.52644300461	
414	2.52418327332	2.54629993439	2.55981659889	-999.25	-999.25	2.55361676216	2.45038318634	-999.25	2.5203332901	2.58216643333	2.52916646004	2.55183339119	2.5232667923	
415	2.50792884827	2.50279998779	2.57242846489	-999.25	-999.25	2.54518556595	2.51455688477	-999.25	2.5179142952	2.5680000782	2.55828547478	2.53942871094	2.51937127113	
416	2.50580000877	2.50213360786	2.5625	-999.25	-999.25	2.55554986	2.46635007858	-999.25	2.52824997902	2.56483340263	2.43499994278	2.52533340454	2.53369998932	
417	2.51384282112	2.50177145004	2.55410003662	-999.25	-999.25	2.5557141304	2.38865709305	-999.25	2.54971456528	2.58214259148	2.42385697365	2.54628562927	2.55274271965	
418	2.52351427078	2.53027153015	2.52368569374	-999.25	-999.25	2.54904294014	2.3809428215	-999.25	2.56889986992	2.57671427727	2.46057152748	2.53414297104	2.56642866135	
419	2.5218334198	2.49565005302	2.5516500473	-999.25	-999.25	2.55973339081	2.46683335304	-999.25	2.53388333321	2.56966662407	2.41366648674	2.54833340645	2.54416656494	
420	2.52347135544	2.49788594246	2.55028557777	-999.25	-999.25	2.5460858345	2.46781420708	-999.25	2.53572845459	2.57371449471	2.25171422958	2.57014274597	2.53635716438	
421	2.52506661415	2.49056696892	2.55871653557	-999.25	-999.25	2.55279994011	2.4455165863	-999.25	2.53029990196	2.57116675377	2.29666662216	2.55100011826	2.53279995918	
422	2.50758576393	2.49580001831	2.54520010948	-999.25	-999.25	2.5415854454	2.47319984436	-999.25	2.53099989891	2.5918571949	2.47757148743	2.55085706711	2.53242850304	
423	2.52923321724	2.51734995842	2.56303334236	-999.25	-999.25	2.56458330154	2.48096680641	-999.25	2.52768349648	2.56983327866	2.47749996185	2.53883337975	2.53093338013	
424	2.52879977226	2.53944277763	2.54418563843	-999.25	-999.25	2.54907155037	2.47455716133	-999.25	2.54112863541	2.57657170296	2.46942853928	2.55871415138	2.5394141674	
425	2.53761649132	2.53493309021	2.53716659546	-999.25	-999.25	2.55881690979	2.47166657448	-999.25	2.54971671104	2.56866645813	2.49549984932	2.52649998665	2.55871653557	
426	2.53660011292	2.51138567924	2.54904294014	-999.25	-999.25	2.53052854538	2.44862866402	-999.25	2.53002858162	2.55871415138	2.57985711098	2.52171444893	2.53374290466	
427	2.53167152405	2.54010009766	2.51338577271	-999.25	-999.25	2.5207285881	2.47594285011	-999.25	2.52737164497	2.56428551674	2.40399980545	2.34814286232	2.52409982681	
428	2.52783322334	2.52250003815	2.52235007286	-999.25	-999.25	2.53703308105	2.47005009651	-999.25	2.52083325386	2.60416674614	2.49533343315	2.464666605	2.52466678619	
429	2.53049993515	2.4934284687	2.50002861023	-999.25	-999.25	2.51139998436	2.47768568993	-999.25	2.50594305992	2.57899999619	2.40228581429	2.54471421242	2.50064301491	
430	2.53196644783	2.4810500145	2.50259995461	-999.25	-999.25	2.53171658516	2.46414995193	-999.25	2.49956679344	2.54249978065	2.52616667747	2.52649998665	2.50720000267	
431	2.56005692482	2.49088597298	2.53768563271	-999.25	-999.25	2.54062843323	2.44694280624	-999.25	2.53321433067	2.56542849541	2.43585705757	2.53214287758	2.53287148476	
432	2.53646659851	2.49484992027	2.50500011444	-999.25	-999.25	2.51559996605	2.48449993134	-999.25	2.54358315468	2.56833338737	2.44499993324	2.54600000381	2.54399991035	
433	2.5378715992	2.49515724182	2.53792834282	-999.25	-999.25	2.53759980202	2.5184571743	-999.25	2.53682851791	2.54342865944	2.40299987793	2.54500007629	2.53657150269	
434	2.49971437454	2.49629998207	2.51820015907	-999.25	-999.25	2.5348713398	2.51861429214	-999.25	2.52997136116	2.56742858887	2.47157144547	2.55200004578	2.53437161446	
435	2.49440002441	2.49384999275	2.41369986534	-999.25	-999.25	2.52686667442	2.52364993095	-999.25	2.5664999485	2.56866645813	2.53233337402	2.53733348846	2.56953334808	
436	2.49435687065	2.48407149315	2.51415705681	-999.25	-999.25	2.53655695915	2.47909975052	-999.25	2.55951428413	2.55557131767	2.47371435165	2.53699994087	2.55730009079	
437	2.50976681709	2.49948334694	2.56040000916	-999.25	-999.25	2.52768325806	2.48556637764	-999.25	2.53426671028	2.55533313751	2.29333329201	2.5381667614	2.54238343239	
438	2.49577140808	2.51001405716	2.57154273987	-999.25	-999.25	2.52355718613	2.46021437645	-999.25	2.54618573189	2.57657122612	2.29071426392	2.54028558731	2.55058598518	
439	2.50526690483	2.47546672821	2.5680501461	-999.25	-999.25	2.55285000801	2.44159984589	-999.25	2.54299998283	2.53883337975	2.42716670036	2.48850011826	2.54690003395	
440	2.49555706978	2.52315688133	2.53645730019	-999.25	-999.25	2.52762842178	2.45201444626	-999.25	2.54237151146	2.5720000267	2.31457138062	2.50600004196	2.54765701294	
441	2.51545000076	2.51694989204	2.56098341942	-999.25	-999.25	2.46876645088	2.49776649475	-999.25	2.54133343697	2.58233332634	2.20533323288	2.55466651917	2.54208350182	
442	2.53435730934	2.4927713871	2.54895710945	-999.25	-999.25	2.5246284008	2.56632852554	-999.25	2.52482843399	2.56028580666	2.21442842484	2.55357146263	2.52698564529	
443	2.5027859211	2.51165723801	2.57715725899	-999.25	-999.25	2.52984285355	2.4483859539	-999.25	2.53081440926	2.57642865181	2.21700000763	2.54028558731	2.53207135201	
444	2.51405024529	2.49173331261	2.5600335598	-999.25	-999.25	2.53729987144	2.43305015564	-999.25	2.52235007286	2.57416677475	2.24083352089	2.49766659737	2.52390003204	
445	2.51292848587	2.502171278	2.55221414566	-999.25	-999.25	2.53462862968	2.45135712624	-999.25	2.54541397095	2.58714294434	2.1184284687	2.53628587723	2.54431414604	
446	2.52429986	2.50364995003	2.54593348503	-999.25	-999.25	2.54643344879	2.30805015564	-999.25	2.55946683884	2.56816649437	2.13666677475	2.53716659546	2.56104969978	
447	2.53147149086	2.50794267654	2.56841421127	-999.25	-999.25	2.5358569622	2.41514277458	-999.25	2.5724568367	2.55299973488	2.23828577995	2.49885725975	2.57532858849	
448	2.55363345146	2.44746685028	2.51671671867	-999.25	-999.25	2.5232334137	2.47204995155	-999.25	2.55421662331	2.55599999428	2.19349980354	2.46083331108	2.55923318863	
449	2.53587150574	2.50284266472	2.5670144558	-999.25	-999.25	2.47942876816	2.4747569561	-999.25	2.53257155418	2.55228567123	2.24142861366	2.40499997139	2.53639984131	
450	2.51464295387	2.5152285099	2.53848576546	-999.25	-999.25	2.53799986839	2.44165730476	-999.25	2.55397152901	2.57214283943	2.17328572273	2.46114301682	2.55822873116	
451	2.51856637001	2.52659988403	2.51943349838	-999.25	-999.25	2.54805016518	2.45841670036	-999.25	2.54643321037	2.57166671753	2.2281665802	2.52416682243	2.55106663704	
452	2.55088567734	2.5033428669	2.54849982262	-999.25	-999.25	2.51614260674	2.47687125206	-999.25	2.54911422729	2.57171416283	2.14199995995	2.51699995995	2.54928565025	
453	2.58633327484	2.52356672287	2.51664996147	-999.25	-999.25	2.49611663818	2.51059985161	-999.25	2.54139995575	2.53916668892	2.20766663551	2.53583335876	2.53858351707	
454	2.53572845459	2.52161431313	2.49650001526	-999.25	-999.25	2.52782845497	2.50025725365	-999.25	2.54695725441	2.56599998474	2.19342851639	2.54314279556	2.54968571663	
455	2.53763318062	2.5298500061	2.55638337135	-999.25	-999.25	2.37636685371	2.46703314781	-999.25	2.55741667747	2.59683322906	2.37199997902	2.56266665459	2.55720019341	
456	2.52241444588	2.5474858284	2.55761408806	-999.25	-999.25	2.42177152634	2.46838569641	-999.25	2.55681419373	2.55957150459	2.42357134819	2.5490000248	2.55737137794	
457	2.52633333206	2.51768350601	2.4974668026	-999.25	-999.25	2.52454996109	2.44574999809	-999.25	2.53178334236	2.55000019073	2.29499983788	2.57299995422	2.53616690636	
458	2.51455712318	2.53055715561	2.49970006943	-999.25	-999.25	2.58641433716	2.47330021858	-999.25	2.5293712616	2.57228589058	2.3431429863	2.56399989128	2.53160023689	
459	2.50898575783	2.53344273567	2.4994571209	-999.25	-999.25	2.55512857437	2.47432851791	-999.25	2.53920006752	2.57099986076	2.31171417236	2.49785733223	2.54432845116	
460	2.50296664238	2.50504994392	2.52130007744	-999.25	-999.25	2.5921497345	2.47188353539	-999.25	2.55911660194	2.57500004768	2.45666670799	2.55683350563	2.55979990959	
461	2.54222846031	2.50962853432	2.51448583603	-999.25	-999.25	2.55641436577	2.47911429405	-999.25	2.56425690651	2.57099986076	2.48928594589	2.53457140923	2.56278586388	
462	2.51460003853	2.49169993401	2.5123500824	-999.25	-999.25	2.57033324242	2.45901656151	-999.25	2.59653353691	2.58566665649	2.48416686058	2.50633335114	2.59063339233	
463	2.50742864609	2.5170712471	2.55960035324	-999.25	-999.25	2.56710004807	2.43787169456	-999.25	2.53155708313	2.60085701942	2.35671448708	2.4757142067	2.53570008278	
464	2.505433321	2.51968312263	2.51250004768	-999.25	-999.25	2.53806686401	2.44218325615	-999.25	2.54544997215	2.58633327484	2.48066663742	2.47366690636	2.54854989052	
465	2.51285719872	2.53878569603	2.47792863846	-999.25	-999.25	2.57412838936	2.45474267006	-999.25	2.54438567162	2.56871414185	2.55128550529	2.57899999619	2.54560017586	
466	2.50785756111	2.56558561325	2.50904273987	-999.25	-999.25	2.55765724182	2.46421432495	-999.25	2.55404281616	2.57971405983	2.51114273071	2.49142861366	2.55547142029	
467	2.51259994507	2.56773304939	2.52511668205	-999.25	-999.25	2.57008314133	2.47373318672	-999.25	2.55955004692	2.61133337021	2.56850004196	2.51433324814	2.56421661377	
468	2.54351425171	2.55629992485	2.51011419296	-999.25	-999.25	2.57298588753	2.44391417503	-999.25	2.53754281998	2.57014274597	2.53057122231	2.46757125854	2.52825713158	
469	2.50478339195	2.55033326149	2.50973320007	-999.25	-999.25	2.5788667202	2.44790005684	-999.25	2.55536675453	2.55033326149	2.52783346176	2.46316671371	2.55620002747	
470	2.52628564835	2.53564286232	2.54945731163	-999.25	-999.25	2.58615708351	2.44251441956	-999.25	2.55774283409	2.57271432877	2.51499986649	2.46328568459	2.55701422691	
471	2.52003335953	2.5283665657	2.55928349495	-999.25	-999.25	2.58489990234	2.46148324013	-999.25	2.55933332443	2.55733323097	2.56916642189	2.49683356285	2.56786680222	
472	2.49624300003	2.54105710983	2.53829979897	-999.25	-999.25	2.58444261551	2.44685721397	-999.25	2.52827143669	2.55228567123	2.49714279175	2.52699995041	2.52798581123	
473	2.51648330688	2.5446999073	2.47690010071	-999.25	-999.25	2.58296656609	2.46741652489	-999.25	2.56468343735	2.56299996376	2.48416662216	2.40333342552	2.56558322906	
474	2.50518584251	2.56290006638	2.52115702629	-999.25	-999.25	2.53965711594	2.43861413002	-999.25	2.54125714302	2.56714296341	2.41728568077	2.4081428051	2.54429984093	
475	2.57991409302	2.57994294167	2.49325704575	-999.25	-999.25	2.43601441383	2.33014297485	-999.25	2.56494283676	2.57871437073	2.5092856884	2.43657135963	2.56781435013	
476	2.5517334938	2.56311678886	2.48648333549	-999.25	-999.25	2.52601695061	2.41215014458	-999.25	2.53716683388	2.59349989891	2.46116662025	2.46016669273	2.53760004044	
477	2.49871444702	2.5388572216	2.4921143055	-999.25	-999.25	2.56075716019	2.41924285889	-999.25	2.53555703163	2.57985711098	2.45314288139	2.51885724068	2.53122878075	
478	2.50458312035	2.53024983406	2.49851679802	-999.25	-999.25	2.57258343697	2.4443666935	-999.25	2.5475833416	2.55033326149	2.54149985313	2.49166679382	2.55943322182	
479	2.54985690117	2.52927136421	2.48468565941	-999.25	-999.25	2.578799963	2.44447135925	-999.25	2.54951453209	2.55442857742	2.48728561401	2.54614281654	2.54934287071	
480	2.52874994278	2.54831671715	2.42711663246	-999.25	-999.25	2.57403349876	2.44338345528	-999.25	2.56994986534	2.48866677284	2.53433322906	2.54383325577	2.56994986534	
481	2.5058426857	2.52942848206	2.47271418571	-999.25	-999.25	2.56998586655	2.44037127495	-999.25	2.55879998207	2.50357174873	2.46885704994	2.53457140923	2.56357145309	
482	2.52351427078	2.54715704918	2.47687149048	-999.25	-999.25	2.56695723534	2.42264294624	-999.25	2.52967143059	2.54742836952	2.49971437454	2.55057144165	2.53388571739	
483	2.55964994431	2.46053338051	2.50828337669	-999.25	-999.25	2.56819987297	2.46403336525	-999.25	2.53693318367	2.57999992371	2.41816687584	2.55300021172	2.53433346748	
484	2.52465748787	2.5092856884	2.49532866478	-999.25	-999.25	2.55977129936	2.4417283535	-999.25	2.52372860909	2.59128570557	2.53257155418	2.56399989128	2.52859997749	
485	2.53613305092	2.52030014992	2.46196675301	-999.25	-999.25	2.54518342018	2.41656661034	-999.25	2.5336830616	2.56066679955	2.39316678047	2.55250000954	2.5258500576	
486	2.53385710716	2.52507162094	2.48412871361	-999.25	-999.25	2.53877139091	2.47167134285	-999.25	2.5535569191	2.56999993324	2.46257138252	2.54700016975	2.56455731392	
487	2.54673314095	2.53290009499	2.47114992142	-999.25	-999.25	2.54145026207	2.47834992409	-999.25	2.55908322334	2.55449986458	2.50949978828	2.55116677284	2.56068348885	
488	2.55978560448	2.54110002518	2.48822855949	-999.25	-999.25	2.45961403847	2.45549988747	-999.25	2.57731437683	2.55242872238	2.51528573036	2.55142831802	2.58865737915	
489	2.58116674423	2.53256654739	2.49731659889	-999.25	-999.25	2.42356657982	2.47891640663	-999.25	2.57271647453	2.57666659355	2.35700011253	2.53299999237	2.56494998932	
490	2.6042714119	2.53491425514	2.50875687599	-999.25	-999.25	2.42181444168	2.45521426201	-999.25	2.54197144508	2.5715713501	2.44371438026	2.53414297104	2.54008555412	
491	2.57932853699	2.54335737228	2.53548574448	-999.25	-999.25	2.28612875938	2.47027134895	-999.25	2.58305716515	2.57571434975	2.35785698891	2.52628564835	2.58432888985	
492	2.5150167942	2.55796694756	2.42685008049	-999.25	-999.25	2.38619995117	2.48205018044	-999.25	2.53314995766	2.57249999046	2.36583328247	2.55116653442	2.53486657143	
493	2.49932861328	2.53385734558	2.52918577194	-999.25	-999.25	2.48485732079	2.47238564491	-999.25	2.54477143288	2.56528544426	2.36871409416	2.53685712814	2.54641413689	
494	2.50706672668	2.55518317223	2.50284981728	-999.25	-999.25	2.55480003357	2.46551680565	-999.25	2.55208325386	2.55649995804	2.34133315086	2.55150008202	2.54513335228	
495	2.5255856514	2.54524278641	2.54082846642	-999.25	-999.25	2.58182859421	2.47552847862	-999.25	2.53310012817	2.56585717201	2.38800001144	2.53457140923	2.53605699539	
496	2.53419995308	2.51969981194	2.50878334045	-999.25	-999.25	2.57313323021	2.48001670837	-999.25	2.55465006828	2.53999996185	2.31016659737	2.55049991608	2.55823349953	
497	2.55312848091	2.52992844582	2.50608587265	-999.25	-999.25	2.58717155457	2.47822880745	-999.25	2.55884289742	2.5557141304	2.39285707474	2.52542853355	2.54898571968	
498	2.53286671638	2.5476167202	2.52449989319	-999.25	-999.25	2.54086661339	2.49364995956	-999.25	2.52171635628	2.5258333683	2.42316651344	2.55366659164	2.53790020943	
499	2.56932854652	2.54524278641	2.51810002327	-999.25	-999.25	2.56760001183	2.49974298477	-999.25	2.56679987907	2.44042849541	2.42399978638	2.56114268303	2.54617142677	
500	2.57904291153	2.54117155075	2.55231451988	-999.25	-999.25	2.56904268265	2.4979569912	-999.25	2.52359986305	2.55428576469	2.49714279175	2.50728583336	2.52718567848	
501	2.42865014076	2.55216670036	2.4931333065	-999.25	-999.25	2.57321667671	2.48991680145	-999.25	2.52496647835	2.58466649055	2.53766655922	2.535333395	2.52054977417	
502	2.49842834473	2.54255700111	2.5454428196	-999.25	-999.25	2.55185723305	2.45147132874	-999.25	2.51278567314	2.55185699463	2.41371417046	2.54957151413	2.51465678215	
503	2.49816656113	2.55418324471	2.56843328476	-999.25	-999.25	2.59008336067	2.44239997864	-999.25	2.52285003662	2.55283331871	2.37916660309	2.52883315086	2.53110003471	
504	2.55358576775	2.56505703926	2.54364275932	-999.25	-999.25	2.57704281807	2.47174286842	-999.25	2.54060006142	2.56971430779	2.40128564835	2.50442862511	2.53944277763	
505	2.50535011292	2.53156685829	2.49394989014	-999.25	-999.25	2.57221674919	2.48239994049	-999.25	2.54109978676	2.5708334446	2.36650013924	2.48200011253	2.5407166481	
506	2.51539993286	2.5354142189	2.47792863846	-999.25	-999.25	2.57921433449	2.47429990768	-999.25	2.51927137375	2.56914281845	2.49214291573	2.47528576851	2.51950001717	
507	2.52379989624	2.52667164803	2.53870010376	-999.25	-999.25	2.58057141304	2.47751426697	-999.25	2.27525734901	2.54457139969	2.45499968529	2.36885714531	2.23822855949	
508	2.55516672134	2.53843331337	2.55575013161	-999.25	-999.25	2.46956682205	2.47611641884	-999.25	2.21550011635	2.53366684914	2.51900005341	2.40650010109	2.24898338318	
509	2.59017133713	2.5324857235	2.55167126656	-999.25	-999.25	2.57174277306	2.47254300117	-999.25	2.49097180367	2.44528579712	2.50242853165	2.37199997902	2.47905707359	
510	2.53971672058	2.5287168026	2.54439997673	-999.25	-999.25	2.51401662827	2.47054982185	-999.25	2.19331645966	2.51716661453	2.47166657448	2.36916661263	2.20398330688	
511	2.52902841568	2.52725720406	2.54380011559	-999.25	-999.25	2.55144286156	2.47345709801	-999.25	2.48434305191	2.54957151413	2.55642867088	2.43828582764	2.49775695801	
512	2.54153323174	2.55295014381	2.54986667633	-999.25	-999.25	2.56573319435	2.44620013237	-999.25	2.5326833725	2.50566673279	2.48600006104	2.3820002079	2.53453326225	
513	2.57264280319	2.53115701675	2.53767156601	-999.25	-999.25	2.52802848816	2.48168563843	-999.25	2.53888559341	2.55328583717	2.56085729599	2.40971422195	2.53641438484	
514	2.51659989357	2.53301692009	2.51150012016	-999.25	-999.25	2.56885004044	2.47543334961	-999.25	2.53386664391	2.56049990654	2.53266644478	2.40466666222	2.53449988365	
515	2.52372860909	2.52294301987	2.50244307518	-999.25	-999.25	2.58651423454	2.48860001564	-999.25	2.52767157555	2.52300000191	2.56242871284	2.38328576088	2.52699995041	
516	2.52761435509	2.53415703773	2.52427124977	-999.25	-999.25	2.52214288712	2.47869992256	-999.25	2.52922844887	2.54100012779	2.52600026131	2.28371429443	2.52815699577	
517	2.53093314171	2.53293323517	2.52041649818	-999.25	-999.25	2.47193336487	2.49106669426	-999.25	2.34406685829	2.53849983215	2.57116675377	2.27933335304	2.30756664276	
518	2.56987142563	2.52704286575	2.5155570507	-999.25	-999.25	2.45985722542	2.49712824821	-999.25	2.39695715904	2.43585705757	2.56200003624	2.23171448708	2.41690015793	
519	2.55454993248	2.53593325615	2.51791644096	-999.25	-999.25	2.55871677399	2.48235011101	-999.25	2.52281665802	2.28866648674	2.55433344841	2.29116678238	2.52263331413	
520	2.59272837639	2.53492879868	2.52319979668	-999.25	-999.25	2.55040001869	2.48685717583	-999.25	2.51490020752	2.55642867088	2.51485705376	2.30071425438	2.51572847366	
521	2.59463334084	2.53575015068	2.50761675835	-999.25	-999.25	2.54036664963	2.47943329811	-999.25	2.50189995766	2.5476667881	2.55266666412	2.33616662025	2.50026655197	
522	2.57872891426	2.53928565979	2.51965713501	-999.25	-999.25	2.53995728493	2.4738714695	-999.25	2.50105690956	2.53942847252	2.46671438217	2.44299960136	2.49748563766	
523	2.53542876244	2.52221441269	2.4951570034	-999.25	-999.25	2.5443572998	2.47561430931	-999.25	2.50597143173	2.52371406555	2.554428339	2.43000006676	2.50968575478	
524	2.54263329506	2.50231671333	2.49926662445	-999.25	-999.25	2.54828333855	2.47933316231	-999.25	2.52215003967	2.53866648674	2.48833322525	2.51383328438	2.52158331871	
525	2.39818572998	2.52127122879	2.50968575478	-999.25	-999.25	2.53272843361	2.51689982414	-999.25	2.52134299278	2.53700017929	2.48285722733	2.50085711479	2.51725721359	
526	2.2118666172	2.53351664543	2.4985332489	-999.25	-999.25	2.52818322182	2.50286650658	-999.25	2.48000001907	2.52016663551	2.55500006676	2.55116677284	2.46370005608	
527	2.44099998474	2.534542799	2.47929978371	-999.25	-999.25	2.50457167625	2.51085686684	-999.25	2.43768572807	2.51342844963	2.55900001526	2.51842856407	2.44817137718	
528	2.5179002285	2.5351998806	2.49631690979	-999.25	-999.25	2.52938342094	2.51403331757	-999.25	2.49475026131	2.50883340836	2.56916666031	2.52900004387	2.49138331413	
529	2.47847151756	2.53091430664	2.46145701408	-999.25	-999.25	2.52860021591	2.51037144661	-999.25	2.47138571739	2.50499987602	2.58514285088	2.55642867088	2.46267151833	
530	2.45619988441	2.53925013542	2.50228333473	-999.25	-999.25	2.52265000343	2.51221656799	-999.25	2.46948313713	2.51383328438	2.56633329391	2.5461666584	2.47145009041	
531	2.52091431618	2.53139996529	2.5309715271	-999.25	-999.25	2.5238711834	2.48958587646	-999.25	2.4804713726	2.50614285469	2.46957159042	2.55014276505	2.48022842407	
532	2.51970028877	2.54120016098	2.52574300766	-999.25	-999.25	2.51448583603	2.49497151375	-999.25	2.49032831192	2.50742864609	2.42128586769	2.52899980545	2.48760008812	
533	2.51418328285	2.53011679649	2.47168326378	-999.25	-999.25	2.50341677666	2.4906167984	-999.25	2.48268318176	2.52283334732	2.55233359337	2.55116677284	2.49010014534	
534	2.54038572311	2.532371521	2.49500012398	-999.25	-999.25	2.50908541679	2.49270033836	-999.25	2.47568559647	2.48842859268	2.54328584671	2.51499986649	2.47385716438	
535	2.52966666222	2.53851652145	2.45736670494	-999.25	-999.25	2.51400017738	2.49176669121	-999.25	2.4579167366	2.49533295631	2.53949999809	2.47666668892	2.4266834259	
536	2.53094267845	2.52698564529	2.46489977837	-999.25	-999.25	2.496114254	2.50074267387	-999.25	2.37904310226	2.50114297867	2.54299998283	2.54000020027	2.36958575249	
537	2.53505015373	2.52324986458	2.47928309441	-999.25	-999.25	2.4930832386	2.5149166584	-999.25	2.41116690636	2.49699997902	2.51600003242	2.46800017357	2.43698334694	
538	2.50777173042	2.5404856205	2.49292826653	-999.25	-999.25	2.50127148628	2.50197172165	-999.25	2.47994279861	2.49257135391	2.48285698891	2.45842885971	2.47708559036	
539	2.52107167244	2.55130004883	2.50252866745	-999.25	-999.25	2.52124285698	2.50012850761	-999.25	2.48157143593	2.50371432304	2.51071429253	2.47899985313	2.47987151146	
540	2.34759998322	2.53878331184	2.52471661568	-999.25	-999.25	2.48924994469	2.50725007057	-999.25	2.40696644783	2.48983335495	2.50549983978	2.50566673279	2.39761662483	
541	2.51794290543	2.54152870178	2.51592850685	-999.25	-999.25	2.52688574791	2.50464296341	-999.25	2.45694303513	2.49500012398	2.47471427917	2.52185702324	2.4503288269	
542	2.44051671028	2.54513335228	2.51553320885	-999.25	-999.25	2.50976681709	2.5039832592	-999.25	2.42994999886	2.45533323288	2.52200007439	2.49266648293	2.43754982948	
543	2.44881439209	2.57791399956	2.50847125053	-999.25	-999.25	2.51118540764	2.51264262199	-999.25	2.41952848434	2.51885724068	2.47857141495	2.50571417809	2.41042852402	
544	2.51799988747	2.53991651535	2.5203499794	-999.25	-999.25	2.5352666378	2.49613308907	-999.25	2.4647667408	2.53883337975	2.4960000515	2.50483345985	2.47010016441	
545	2.51054310799	2.52722859383	2.50431418419	-999.25	-999.25	2.53985714912	2.49449968338	-999.25	2.49754285812	2.50614285469	2.47785711288	2.45928573608	2.50189995766	
546	2.51075005531	2.52156662941	2.53435015678	-999.25	-999.25	2.52183318138	2.49134993553	-999.25	2.46018338203	2.47316670418	2.49433326721	2.48683333397	2.44176650047	
547	2.53740000725	2.52400016785	2.52872848511	-999.25	-999.25	2.48469996452	2.49188566208	-999.25	2.39212846756	2.48685693741	2.4964287281	2.45842862129	2.40531396866	
548	2.51392865181	2.52558588982	2.53979992867	-999.25	-999.25	2.47271418571	2.50202870369	-999.25	2.39982843399	2.45928573608	2.43985724449	2.48342871666	2.4006857872	
549	2.3571498394	2.53448343277	2.51924991608	-999.25	-999.25	2.46453332901	2.51123332977	-999.25	2.39613318443	2.44783329964	2.37633323669	2.49716687202	2.39800000191	
550	2.24542856216	2.5251429081	2.51110005379	-999.25	-999.25	2.45218539238	2.50431442261	-999.25	2.38792848587	2.46571421623	2.34671425819	2.46957159042	2.39661407471	
551	2.52656674385	2.52270007133	2.51936674118	-999.25	-999.25	2.4334332943	2.51906681061	-999.25	2.42123317719	2.49433326721	2.32783341408	2.48566651344	2.42129993439	
552	2.52598571777	2.51899981499	2.51477169991	-999.25	-999.25	2.4502427578	2.51701426506	-999.25	2.45674300194	2.51171445847	2.26671433449	2.4907143116	2.45984268188	
553	2.52655005455	2.52369999886	2.51821660995	-999.25	-999.25	2.47350001335	2.50701665878	-999.25	2.4469833374	2.53600001335	2.23483324051	2.49883317947	2.45201659203	
554	2.52998566628	2.5372569561	2.52020001411	-999.25	-999.25	2.53307127953	2.50547146797	-999.25	2.46002840996	2.50571417809	2.24699997902	2.48100018501	2.45820021629	
555	2.53975725174	2.53290009499	2.52265739441	-999.25	-999.25	2.50934290886	2.52004289627	-999.25	2.47678565979	2.51214265823	2.16000008583	2.43542861938	2.48958587646	
556	2.53436660767	2.5311331749	2.51283335686	-999.25	-999.25	2.51574993134	2.5232167244	-999.25	2.50084996223	2.51433324814	2.24749970436	2.42783331871	2.50518321991	
557	2.51269984245	2.53195738792	2.50480008125	-999.25	-999.25	2.52225708961	2.49891424179	-999.25	2.48462867737	2.52871441841	2.42157149315	2.46657156944	2.48697137833	
558	2.50748324394	2.50861668587	2.50844979286	-999.25	-999.25	2.51400017738	2.51741671562	-999.25	2.48111653328	2.53400015831	2.41700005531	2.43766689301	2.47815012932	
